Symbol,Date,Open,High,Low,Close,Volume
EURISK,14-Jun-2016,138.44,138.44,138.41,138.41,0
EURJMD,14-Jun-2016,139.179,139.179,139.153,139.153,0
EURJOD,14-Jun-2016,0.7926,0.793,0.7859,0.7862,0
EURJPY,14-Jun-2016,119.781,120.111,118.509,118.951,0
EURKES,14-Jun-2016,112.04,112.1,111.34,111.46,0
EURKHR,14-Jun-2016,4500.7,4500.7,4477.6,4477.6,0
EURKRW,14-Jun-2016,1321.8,1323.7,1316,1316.3,0
EURKWD,14-Jun-2016,0.3393,0.3393,0.3368,0.3369,0
EURKYD,14-Jun-2016,0.9191,0.9191,0.9152,0.9152,0
EURKZT,14-Jun-2016,374.62,377.55,374.62,377.55,0
EURLAK,14-Jun-2016,8890.5,8890.5,8846.3,8846.3,0
EURLBP,14-Jun-2016,1702,1702,1689,1689,0
EURLKR,14-Jun-2016,159.71,159.71,159.06,159.06,0
EURLSL,14-Jun-2016,16.891,16.9963,16.891,16.9963,0
EURLTL,14-Jun-2016,3.4528,3.4528,3.4528,3.4528,0
EURLVL,14-Jun-2016,0.7016,0.7016,0.7016,0.7016,0
EURLYD,14-Jun-2016,1.5075,1.5103,1.5075,1.5103,0
EURMAD,14-Jun-2016,10.635,10.641,10.6,10.611,0
EURMDL,14-Jun-2016,22.013,22.013,21.943,21.943,0
EURMKD,14-Jun-2016,61.127,61.14,61.123,61.13,0
EURMMK,14-Jun-2016,1322.428,1322.428,1316.271,1316.271,0
EURMOP,14-Jun-2016,8.8112,8.8112,8.7704,8.7704,0
EURMRO,14-Jun-2016,394.6,394.6,393,393,0
EURMUR,14-Jun-2016,38.27,38.33,38.09,38.18,0
EURMVR,14-Jun-2016,16.893,16.893,16.766,16.766,0
EURMWK,14-Jun-2016,796.183,796.183,792.83,792.83,0
EURMXN,14-Jun-2016,21.27,21.371,21.174,21.205,0
EURMYR,14-Jun-2016,4.5275,4.5275,4.5268,4.5268,0
EURNAD,14-Jun-2016,16.891,16.9963,16.891,16.9963,0
EURNGN,14-Jun-2016,220.2,220.3,220.2,220.3,0
EURNIO,14-Jun-2016,31.65,31.65,31.52,31.52,0
EURNOK,14-Jun-2016,9.3398,9.3913,9.3349,9.3564,0
EURNPR,14-Jun-2016,119.274,119.274,119.049,119.049,0
EURNZD,14-Jun-2016,1.6032,1.6083,1.594,1.6045,0
